# EPIC structured flight events for epic_2026-07-03-11-27-15.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1783045634.286
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateSoft=0.60 DilateHard=0.45 MaxCorridor=4.0 MaxVel=0.9 max_traj_len=10.0 safe_dist=0.70 bubble_min_r=0.50
# frontier | cell=0.40 cluster_sz=[0.5, 5.0] minpts=4 dphi=0.26 znum=3 good_dir_score=0.60
# viewpoint | pillar_r=[0.5, 2.0]x8 h=[-1.0, 1.0]x5 circle_n=8 local_tsp=16
# fsm | takeoff_h=1.20 goal_tol=0.20 replan_t=0.20 emerg_err=3.0 max_hz=30 avoid_to=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance=1
# topics | odom=/Odometry cloud=/cloud_registered
[1783045636.324][     +2.1s][WAIT_TRIGGER] BATT 24.0V | v=24.48V pct=77%
[1783045662.117][    +17.7s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.23m tol=0.20m goal=(0.02, -0.05, 1.20)
[1783045662.313][    +17.9s][EXEC_TRAJ] BATT 23.0V | v=23.28V pct=59%
[1783045662.802][    +18.3s][EXEC_TRAJ] GLOBAL result=RTH_PATH_OK | why: path to goal: 2 nodes / 0.2m (connected via 3) | clusters=6(reach 0) vp=0(reach 0) pipe[tot=7 dorm=0 unreach=6 cons=1 nocand=0 topo=1 novis=0 ok=0] tour=2n/0.2m goal=(0.0, -0.0, 1.2) t=14ms (prev x1/0.7s)
[1783045662.802][    +18.3s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.15m tol=0.20m goal=(0.02, -0.05, 1.20)
[1783045662.802][    +18.3s][LAND] STATE PLAN_TRAJ_RTH -> LAND [RTH: home reached -> AUTO.LAND] |  (prev cycle x8/2.8s)
[1783045663.311][    +18.9s][LAND] PX4 mode=AUTO.LAND armed=1 (LEFT OFFBOARD: pilot takeover or failsafe) | prev=OFFBOARD
[1783045664.312][    +19.9s][LAND] BATT 23.0V | v=23.35V pct=57%
[1783045667.309][    +22.9s][LAND] PX4 mode=OFFBOARD armed=0 | prev=AUTO.LAND
[1783045667.312][    +22.9s][LANDED] STATE LAND -> LANDED [LAND: touchdown & disarmed]
[1783045667.325][    +22.9s][LANDED] MISSION LANDED (mission complete, disarmed)
