# EPIC structured flight events for epic_2026-07-20-19-22-24.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1784542943.542
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateRadiusSoft=0.60 DilateRadiusHard=0.50 MaxCorridorSize=4.0 MaxVelMag=0.9 max_traj_len=10.0 astar_safe_distance=0.65 bubble_min_radius=0.50
# frontier | cell_size=0.20 cluster_size=[0.5, 7.0] cluster_min_points=4 candidate_dphi=0.26 candidate_znum=3 good_observation_dir_score=0.80
# viewpoint | pillar_radius=[0.5, 2.0]x8 pillar_height=[-1.5, 1.5]x5 circle_samples=8 min_obstacle_clearance=0.65 local_tsp_size=10
# fsm | takeoff_height=1.20 goal_tolerance=0.20 replan_time=0.20 emergency_replan_error=3.0 local_plan_max_hz=30 avoid_flag_timeout=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance_enabled=1
# topics | odom=/Odometry cloud=/cloud_registered
[1784542994.995][    +51.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.24V percent=35%
[1784542996.992][    +53.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.23V percent=35%
[1784543002.997][    +59.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.23V percent=34% (repeated x2)
[1784543006.987][    +63.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.23V percent=35% (repeated x1)
[1784543008.985][    +65.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.22V percent=34%
[1784543010.984][    +67.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.23V percent=34%
[1784543014.981][    +71.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.22V percent=34% (repeated x1)
[1784543018.980][    +75.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.21V percent=34% (repeated x1)
[1784543020.977][    +77.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.22V percent=34%
[1784543022.976][    +79.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.21V percent=34%
[1784543024.977][    +81.5s][WAIT_TRIGGER] BATT 23.0V | voltage=23.22V percent=34%
[1784543028.973][    +85.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.19V percent=33% (repeated x1)
[1784543030.971][    +87.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.20V percent=34%
[1784543032.970][    +89.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.21V percent=34%
[1784543034.969][    +91.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.20V percent=34%
[1784543038.966][    +95.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.21V percent=34% (repeated x1)
[1784543040.965][    +97.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.20V percent=34%
[1784543050.960][   +107.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.20V percent=33% (repeated x4)
[1784543056.956][   +113.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.19V percent=33% (repeated x2)
[1784543064.950][   +121.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.18V percent=33% (repeated x3)
[1784543082.939][   +139.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.17V percent=33% (repeated x8)
[1784543084.938][   +141.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.18V percent=33%
[1784543090.934][   +147.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.17V percent=33% (repeated x2)
[1784543092.933][   +149.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.18V percent=33%
[1784543094.931][   +151.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.17V percent=33%
[1784543096.930][   +153.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.17V percent=32%
[1784543102.927][   +159.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.16V percent=32% (repeated x2)
[1784543110.921][   +167.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.15V percent=32% (repeated x3)
[1784543112.920][   +169.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.16V percent=32%
[1784543116.920][   +173.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.15V percent=32% (repeated x1)
[1784543132.908][   +189.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=32% (repeated x7)
[1784543134.907][   +191.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.15V percent=32%
[1784543136.904][   +193.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=31%
[1784543138.904][   +195.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.15V percent=32%
[1784543140.905][   +197.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=31%
[1784543142.901][   +199.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=32%
[1784543144.900][   +201.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.13V percent=31%
[1784543146.901][   +203.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=31%
[1784543150.896][   +207.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=32% (repeated x1)
[1784543152.897][   +209.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=31%
[1784543154.897][   +211.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=32%
[1784543156.896][   +213.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=31%
[1784543158.894][   +215.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.14V percent=32%
[1784543160.890][   +217.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.13V percent=31%
[1784543166.887][   +223.4s][WAIT_TRIGGER] BATT 23.0V | voltage=23.12V percent=31% (repeated x2)
[1784543186.874][   +243.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.11V percent=30% (repeated x9)
[1784543188.873][   +245.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.11V percent=31%
[1784543190.872][   +247.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.12V percent=31%
[1784543192.870][   +249.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.11V percent=31%
[1784543206.861][   +263.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.11V percent=30% (repeated x6)
[1784543208.861][   +265.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.10V percent=30%
[1784543220.853][   +277.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.09V percent=30% (repeated x5)
[1784543224.849][   +281.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.10V percent=30% (repeated x1)
[1784543226.849][   +283.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.09V percent=30%
[1784543238.841][   +295.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.08V percent=30% (repeated x5)
[1784543252.833][   +309.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.08V percent=29% (repeated x6)
[1784543256.829][   +313.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.07V percent=29% (repeated x1)
[1784543260.827][   +317.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.08V percent=29% (repeated x1)
[1784543268.823][   +325.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.07V percent=29% (repeated x3)
[1784543286.811][   +343.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.06V percent=29% (repeated x8)
[1784543302.801][   +359.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.05V percent=29% (repeated x7)
[1784543320.790][   +377.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.05V percent=28% (repeated x8)
[1784543324.788][   +381.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.05V percent=29% (repeated x1)
[1784543328.785][   +385.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.04V percent=28% (repeated x1)
[1784543336.780][   +393.3s][WAIT_TRIGGER] BATT 23.0V | voltage=23.03V percent=28% (repeated x3)
[1784543350.771][   +407.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.02V percent=28% (repeated x6)
[1784543358.765][   +415.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.01V percent=27% (repeated x3)
[1784543360.765][   +417.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.02V percent=28%
[1784543362.763][   +419.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.02V percent=27%
[1784543364.762][   +421.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.01V percent=27%
[1784543388.747][   +445.2s][WAIT_TRIGGER] BATT 22.5V | voltage=23.00V percent=27% (prev repeated x11 over 22.0s)
[1784543394.744][   +451.2s][WAIT_TRIGGER] BATT 23.0V | voltage=23.01V percent=27% (repeated x1)
[1784543414.731][   +471.2s][WAIT_TRIGGER] BATT 22.5V | voltage=23.00V percent=27% (repeated x6)
[1784543416.729][   +473.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.99V percent=27%
[1784543418.728][   +475.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.99V percent=26%
[1784543420.727][   +477.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.99V percent=27%
[1784543422.726][   +479.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.99V percent=26%
[1784543424.724][   +481.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.97V percent=26%
[1784543426.722][   +483.2s][WAIT_TRIGGER] BATT 22.5V | voltage=22.98V percent=26%
