# EPIC structured flight events for epic_2026-07-02-20-14-33.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1782990872.209
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateSoft=0.60 DilateHard=0.45 MaxCorridor=4.0 MaxVel=0.9 max_traj_len=10.0 safe_dist=0.70 bubble_min_r=0.50
# frontier | cell=0.40 cluster_sz=[0.5, 5.0] minpts=4 dphi=0.26 znum=3 good_dir_score=0.60
# viewpoint | pillar_r=[0.5, 2.0]x8 h=[-1.0, 1.0]x5 circle_n=8 local_tsp=12
# fsm | takeoff_h=1.20 goal_tol=0.20 replan_t=0.20 emerg_err=3.0 max_hz=30 avoid_to=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance=1
# topics | odom=/Odometry cloud=/cloud_registered
[1782990874.007][     +1.8s][WAIT_TRIGGER] BATT 24.5V | v=24.81V pct=88%
[1782990900.629][    +10.8s][PLAN_TRAJ_EXP] GLOBAL result=NO_VIEWPOINTS | why: NO_FRONTIER: 0 viewpoints (clusters=1, reachable_clusters=0) pipe[tot=1 dorm=0 unreach=1 cons=0 nocand=0 topo=0 novis=0 ok=0] | clusters=1(reach 0) vp=0(reach 0) pipe[tot=1 dorm=0 unreach=1 cons=0 nocand=0 topo=0 novis=0 ok=0] tour=0n/0.0m goal=(0.0, 0.0, 0.0) t=12ms (x4)
[1782990901.058][    +11.2s][PLAN_TRAJ_EXP] GLOBAL result=OK | clusters=1(reach 1) vp=1(reach 1) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=0 novis=0 ok=1] tour=2n/9.0m goal=(0.0, 0.0, 0.0) t=17ms (prev x1/0.2s)
[1782990901.058][    +11.2s][PLAN_TRAJ_EXP] STATE PLAN_TRAJ_EXP -> PLAN_TRAJ_EXP [planGlobalPath: succeed] |  (prev x156/1.8s)
[1782990901.058][    +11.2s][PLAN_TRAJ_EXP] LOCAL EXP FAIL | why: fast-searcher: no path odom->goal | t=0.0ms goal_d=1.1m (prev x156/1.8s)
[1782990901.058][    +11.2s][PLAN_TRAJ_EXP] STATE PLAN_TRAJ_EXP -> PLAN_TRAJ_EXP [PLAN_TRAJ_EXP: plan failed]
[1782990901.272][    +11.5s][PLAN_TRAJ_EXP] GLOBAL result=NO_REACHABLE_VP | why: NO_PATH: 1 viewpoints exist but NONE reachable via topo graph (clusters=1, reachable_clusters=1) | clusters=1(reach 1) vp=1(reach 0) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=0 novis=0 ok=1] tour=2n/9.0m goal=(0.8, 9.0, 0.7) t=14ms
[1782990901.272][    +11.5s][FINISH] STATE PLAN_TRAJ_EXP -> FINISH [planGlobalPath: no frontier] |  (prev x18/0.2s)
[1782990901.272][    +11.5s][FINISH] MISSION FINISH (premature? unreached clusters remain) | pos=(0.30, 0.00, 1.01) elapsed=11s clusters_left=1(reach 1) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=0 novis=0 ok=1]
[1782990901.498][    +11.7s][FINISH] STATE FINISH -> FINISH [planGlobalPath: no frontier]
[1782990901.711][    +11.9s][FINISH] GLOBAL result=NO_VIEWPOINTS | why: NO_FRONTIER: 0 viewpoints (clusters=1, reachable_clusters=0) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=1 novis=0 ok=0] | clusters=1(reach 0) vp=0(reach 0) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=1 novis=0 ok=0] tour=2n/9.0m goal=(0.8, 9.0, 0.7) t=12ms (prev x1/0.2s)
[1782990901.996][    +12.2s][FINISH] BATT 23.5V | v=23.76V pct=74%
[1782990902.279][    +12.5s][PLAN_TRAJ_RTH] STATE FINISH -> PLAN_TRAJ_RTH [FINISH: hover done -> return home] |  (prev x3/0.6s)
[1782990902.292][    +12.5s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.40m tol=0.20m goal=(0.01, -0.01, 1.20)
[1782990902.328][    +12.5s][PLAN_TRAJ_RTH] LOCAL RTH OK | t=36.3ms (prev x18/1.3s)
[1782990902.328][    +12.5s][EXEC_TRAJ] STATE PLAN_TRAJ_RTH -> EXEC_TRAJ [PLAN_TRAJ_RTH: plan success]
[1782990902.385][    +12.6s][EXEC_TRAJ] GLOBAL result=RTH_PATH_OK | why: path to goal: 2 nodes / 0.4m (connected via 3) | clusters=1(reach 0) vp=0(reach 0) pipe[tot=1 dorm=0 unreach=0 cons=1 nocand=0 topo=1 novis=0 ok=0] tour=2n/0.4m goal=(0.0, -0.0, 1.2) t=34ms (prev x2/0.5s)
[1782990902.385][    +12.6s][PLAN_TRAJ_RTH] STATE EXEC_TRAJ -> PLAN_TRAJ_RTH [planGoalPath: succeed]
[1782990903.044][    +13.2s][EXEC_TRAJ] GLOBAL result=RTH_PATH_OK | why: path to goal: 2 nodes / 0.5m (connected via 3) | clusters=1(reach 0) vp=0(reach 0) pipe[tot=1 dorm=0 unreach=1 cons=0 nocand=0 topo=0 novis=0 ok=0] tour=2n/0.5m goal=(0.0, -0.0, 1.2) t=17ms
[1782990903.044][    +13.2s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.41m tol=0.20m goal=(0.01, -0.01, 1.20) (x1)
[1782990903.703][    +13.9s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.35m tol=0.20m goal=(0.01, -0.01, 1.20)
[1782990903.996][    +14.2s][EXEC_TRAJ] BATT 23.5V | v=23.71V pct=70%
[1782990904.365][    +14.5s][EXEC_TRAJ] GLOBAL result=RTH_PATH_OK | why: path to goal: 2 nodes / 0.2m (connected via 3) | clusters=1(reach 0) vp=0(reach 0) pipe[tot=0 dorm=0 unreach=0 cons=0 nocand=0 topo=0 novis=0 ok=0] tour=2n/0.2m goal=(0.0, -0.0, 1.2) t=18ms (prev cycle x1/1.3s)
[1782990904.365][    +14.5s][PLAN_TRAJ_RTH] RTH d2goal=0.0m | auto-home(xy) dist=0.19m tol=0.20m goal=(0.01, -0.01, 1.20)
[1782990904.365][    +14.5s][LAND] STATE PLAN_TRAJ_RTH -> LAND [RTH: home reached -> AUTO.LAND] |  (prev cycle x6/2.0s)
[1782990904.993][    +15.2s][LAND] PX4 mode=AUTO.LAND armed=1 (LEFT OFFBOARD: pilot takeover or failsafe) | prev=OFFBOARD
[1782990905.995][    +16.2s][LAND] BATT 23.5V | v=23.76V pct=70%
[1782990908.993][    +19.2s][LAND] PX4 mode=OFFBOARD armed=0 | prev=AUTO.LAND
[1782990908.995][    +19.2s][LANDED] STATE LAND -> LANDED [LAND: touchdown & disarmed]
[1782990909.005][    +19.2s][LANDED] MISSION LANDED (mission complete, disarmed)
