# EPIC structured flight events for epic_2026-07-09-00-18-43.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1783523922.126
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateRadiusSoft=0.60 DilateRadiusHard=0.45 MaxCorridorSize=4.0 MaxVelMag=0.9 max_traj_len=10.0 astar_safe_distance=0.65 bubble_min_radius=0.50
# frontier | cell_size=0.20 cluster_size=[0.5, 7.0] cluster_min_points=4 candidate_dphi=0.26 candidate_znum=3 good_observation_dir_score=0.80
# viewpoint | pillar_radius=[0.5, 2.0]x8 pillar_height=[-1.0, 1.0]x5 circle_samples=8 min_obstacle_clearance=0.65 local_tsp_size=10
# fsm | takeoff_height=1.20 goal_tolerance=0.20 replan_time=0.20 emergency_replan_error=3.0 local_plan_max_hz=30 avoid_flag_timeout=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance_enabled=1
# topics | odom=/Odometry cloud=/cloud_registered
[1783524617.797][   +695.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x3232 over 694.7s
[1783524647.817][   +725.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x3653 over 724.7s
[1783524677.820][   +755.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x4575 over 754.7s
[1783524707.821][   +785.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x5261 over 784.7s
[1783524737.890][   +815.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x6292 over 814.7s
[1783524767.893][   +845.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x6784 over 844.7s
[1783524797.905][   +875.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x6926 over 874.8s
[1783524828.097][   +906.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7087 over 905.0s
[1783524861.498][   +939.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7239 over 938.4s
[1783524891.598][   +969.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7377 over 968.5s
[1783524921.601][   +999.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7511 over 998.5s
[1783524951.648][  +1029.5s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x7656 over 1028.5s
[1783524981.650][  +1059.5s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x7806 over 1058.5s
[1783525011.798][  +1089.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7935 over 1088.7s
[1783525041.798][  +1119.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8055 over 1118.7s
[1783525071.798][  +1149.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8171 over 1148.7s
[1783525101.848][  +1179.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x8314 over 1178.7s
[1783525131.898][  +1209.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8463 over 1208.8s
[1783525161.948][  +1239.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x8598 over 1238.8s
[1783525191.948][  +1269.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x8728 over 1268.8s
[1783525221.998][  +1299.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8869 over 1298.9s
[1783525251.998][  +1329.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9007 over 1328.9s
[1783525282.048][  +1359.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x9144 over 1358.9s
[1783525312.198][  +1390.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9285 over 1389.1s
[1783525345.849][  +1423.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9425 over 1422.7s
[1783525375.940][  +1453.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9565 over 1452.8s
[1783525406.039][  +1483.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9713 over 1482.9s
[1783525436.089][  +1514.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x9852 over 1512.9s
[1783525466.090][  +1544.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x9990 over 1542.9s
[1783525496.139][  +1574.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x10133 over 1573.0s
[1783525526.141][  +1604.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x10273 over 1603.0s
[1783525556.151][  +1634.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x10411 over 1633.0s
[1783525586.191][  +1664.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10550 over 1663.0s
[1783525616.191][  +1694.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10690 over 1693.0s
[1783525646.191][  +1724.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10836 over 1723.0s
[1783525676.192][  +1754.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10976 over 1753.0s
[1783525706.241][  +1784.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11117 over 1783.1s
[1783525736.291][  +1814.2s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x11258 over 1813.1s
[1783525766.341][  +1844.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11395 over 1843.2s
[1783525796.741][  +1874.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11529 over 1873.6s
[1783525830.391][  +1908.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11663 over 1907.2s
[1783525860.391][  +1938.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11799 over 1937.2s
[1783525890.391][  +1968.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11937 over 1967.2s
[1783525920.491][  +1998.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12087 over 1997.3s
[1783525950.493][  +2028.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12225 over 2027.3s
[1783525980.551][  +2058.4s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x12370 over 2057.4s
[1783526010.591][  +2088.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12517 over 2087.4s
[1783526040.641][  +2118.5s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x12668 over 2117.5s
[1783526070.695][  +2148.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12811 over 2147.5s
[1783526100.795][  +2178.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12957 over 2177.6s
[1783526130.795][  +2208.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13099 over 2207.6s
[1783526160.846][  +2238.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x13240 over 2237.7s
[1783526190.895][  +2268.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13367 over 2267.7s
[1783526220.997][  +2298.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13505 over 2297.9s
[1783526254.546][  +2332.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13643 over 2331.4s
[1783526284.645][  +2362.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13785 over 2361.5s
[1783526314.745][  +2392.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13927 over 2391.6s
[1783526344.795][  +2422.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x14064 over 2421.6s
[1783526374.845][  +2452.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14201 over 2451.7s
[1783526404.945][  +2482.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14339 over 2481.8s
[1783526434.946][  +2512.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14493 over 2511.8s
[1783526468.646][  +2546.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14565 over 2545.5s
[1783526499.195][  +2577.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14643 over 2576.0s
[1783526529.395][  +2607.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14781 over 2606.2s
[1783526559.595][  +2637.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14925 over 2636.4s
[1783526589.645][  +2667.5s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15068 over 2666.5s
[1783526619.647][  +2697.5s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15208 over 2696.5s
[1783526649.697][  +2727.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x15343 over 2726.6s
[1783526679.747][  +2757.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15486 over 2756.6s
[1783526709.747][  +2787.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15616 over 2786.6s
[1783526739.747][  +2817.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15760 over 2816.6s
[1783526769.748][  +2847.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15888 over 2846.6s
[1783526799.797][  +2877.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x16021 over 2876.7s
[1783526829.847][  +2907.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16156 over 2906.7s
[1783526859.847][  +2937.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16286 over 2936.7s
[1783526889.847][  +2967.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16410 over 2966.7s
[1783526919.847][  +2997.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16558 over 2996.7s
[1783526949.847][  +3027.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16702 over 3026.7s
[1783526979.852][  +3057.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16846 over 3056.7s
[1783527009.898][  +3087.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x16979 over 3086.8s
[1783527039.950][  +3117.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x17112 over 3116.8s
[1783527069.997][  +3147.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x17247 over 3146.9s
