# EPIC structured flight events for epic_2026-07-09-21-28-55.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1783600134.909
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateRadiusSoft=0.60 DilateRadiusHard=0.50 MaxCorridorSize=4.0 MaxVelMag=0.9 max_traj_len=10.0 astar_safe_distance=0.65 bubble_min_radius=0.50
# frontier | cell_size=0.20 cluster_size=[0.5, 7.0] cluster_min_points=4 candidate_dphi=0.26 candidate_znum=3 good_observation_dir_score=0.80
# viewpoint | pillar_radius=[0.5, 2.0]x8 pillar_height=[-1.0, 1.0]x5 circle_samples=8 min_obstacle_clearance=0.65 local_tsp_size=10
# fsm | takeoff_height=1.20 goal_tolerance=0.20 replan_time=0.20 emergency_replan_error=3.0 local_plan_max_hz=30 avoid_flag_timeout=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance_enabled=1
# topics | odom=/Odometry cloud=/cloud_registered_cropped (cropped)
[1783600136.117][     +1.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.72V percent=51%
[1783600477.990][   +343.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600479.990][   +345.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51%
[1783600485.986][   +351.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x2)
[1783600487.986][   +353.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51%
[1783600491.988][   +357.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x1)
[1783600495.984][   +361.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x1)
[1783600498.650][   +363.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x3384 over 362.7s
[1783600499.985][   +365.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x1)
[1783600511.979][   +377.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x5)
[1783600513.977][   +379.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600525.974][   +391.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x5)
[1783600528.650][   +393.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x3668 over 392.7s
[1783600531.969][   +397.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x2)
[1783600535.972][   +401.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x1)
[1783600537.969][   +403.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600545.964][   +411.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x3)
[1783600547.963][   +413.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600553.963][   +419.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.71V percent=51% (repeated x2)
[1783600555.962][   +421.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600558.651][   +423.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x3946 over 422.7s
[1783600587.951][   +453.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (still repeating x16 over 30.0s)
[1783600588.700][   +453.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x4229 over 452.8s
[1783600618.701][   +483.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x4509 over 482.8s
[1783600619.936][   +485.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (still repeating x16 over 30.0s)
[1783600637.932][   +503.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x8)
[1783600639.929][   +505.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600648.751][   +513.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x4798 over 512.8s
[1783600669.919][   +535.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x14)
[1783600671.916][   +537.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600678.801][   +543.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x5083 over 542.9s
[1783600701.907][   +567.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x14)
[1783600703.906][   +569.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600708.851][   +574.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x5362 over 572.9s
[1783600709.902][   +575.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x2)
[1783600711.902][   +577.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600738.853][   +604.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x5644 over 602.9s
[1783600741.888][   +607.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x14)
[1783600743.890][   +609.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600755.885][   +621.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x5)
[1783600757.886][   +623.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600768.900][   +634.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x5923 over 633.0s
[1783600771.878][   +637.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x6)
[1783600773.880][   +639.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51%
[1783600775.879][   +641.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600779.876][   +645.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x1)
[1783600783.875][   +649.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x1)
[1783600791.870][   +657.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x3)
[1783600793.874][   +659.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600797.870][   +663.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x1)
[1783600798.901][   +664.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x6205 over 663.0s
[1783600801.869][   +667.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x1)
[1783600815.863][   +681.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x6)
[1783600819.863][   +685.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x1)
[1783600828.902][   +694.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x6485 over 693.0s
[1783600835.857][   +701.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x7)
[1783600837.854][   +703.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600858.950][   +724.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x6764 over 723.0s
[1783600869.844][   +735.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (still repeating x16 over 30.0s)
[1783600875.837][   +741.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x2)
[1783600877.840][   +743.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600885.837][   +751.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=51% (repeated x3)
[1783600887.836][   +753.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600888.952][   +754.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x7042 over 753.0s
[1783600907.826][   +772.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x9)
[1783600909.827][   +774.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600911.828][   +776.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783600915.825][   +780.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x1)
[1783600917.824][   +782.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783600919.001][   +784.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7323 over 783.1s
[1783600921.822][   +786.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x1)
[1783600925.821][   +790.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x1)
[1783600927.818][   +792.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600929.820][   +794.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783600943.814][   +808.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x6)
[1783600945.813][   +810.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783600947.813][   +812.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50%
[1783600949.053][   +814.2s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x7602 over 813.1s
[1783600953.810][   +818.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x2)
[1783600959.808][   +824.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x2)
[1783600961.809][   +826.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783600979.100][   +844.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x7877 over 843.2s
[1783600993.795][   +858.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601005.789][   +870.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.70V percent=50% (repeated x5)
[1783601007.789][   +872.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601009.101][   +874.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8157 over 873.2s
[1783601039.151][   +904.3s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x8432 over 903.2s
[1783601039.778][   +904.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601069.271][   +934.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8711 over 933.4s
[1783601071.765][   +936.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601099.400][   +964.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x8993 over 963.5s
[1783601103.753][   +968.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601129.500][   +994.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9273 over 993.6s
[1783601135.741][  +1000.9s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601161.853][  +1027.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9549 over 1025.9s
[1783601167.726][  +1032.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601191.953][  +1057.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x9837 over 1056.0s
[1783601199.717][  +1064.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601222.002][  +1087.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10110 over 1086.1s
[1783601231.713][  +1096.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601252.050][  +1117.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x10383 over 1116.1s
[1783601263.701][  +1128.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601282.051][  +1147.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x10665 over 1146.1s
[1783601295.687][  +1160.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (still repeating x16 over 30.0s)
[1783601312.101][  +1177.2s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x10950 over 1176.2s
[1783601315.682][  +1180.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x9)
[1783601317.679][  +1182.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601325.675][  +1190.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x3)
[1783601327.676][  +1192.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601329.674][  +1194.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601331.673][  +1196.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601333.674][  +1198.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601335.673][  +1200.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601337.671][  +1202.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601339.672][  +1204.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601342.101][  +1207.2s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x11230 over 1206.2s
[1783601343.669][  +1208.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x1)
[1783601347.668][  +1212.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x1)
[1783601349.668][  +1214.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601353.668][  +1218.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x1)
[1783601355.666][  +1220.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601357.664][  +1222.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601367.660][  +1232.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x4)
[1783601369.660][  +1234.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601372.101][  +1237.2s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x11508 over 1236.2s
[1783601375.656][  +1240.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x2)
[1783601377.658][  +1242.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601379.658][  +1244.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601395.649][  +1260.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x7)
[1783601399.647][  +1264.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x1)
[1783601401.648][  +1266.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50%
[1783601402.150][  +1267.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x11783 over 1266.2s
[1783601403.646][  +1268.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601411.644][  +1276.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x3)
[1783601413.643][  +1278.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601417.643][  +1282.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.69V percent=50% (repeated x1)
[1783601419.641][  +1284.8s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601432.151][  +1297.3s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x12063 over 1296.2s
[1783601451.632][  +1316.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601462.200][  +1327.3s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x12350 over 1326.3s
[1783601483.625][  +1348.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601492.201][  +1357.3s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x12630 over 1356.3s
[1783601515.613][  +1380.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601522.201][  +1387.3s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x12910 over 1386.3s
[1783601547.604][  +1412.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601552.252][  +1417.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13185 over 1416.3s
[1783601579.595][  +1444.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601584.701][  +1449.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13465 over 1448.8s
[1783601611.585][  +1476.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601614.801][  +1479.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x13757 over 1478.9s
[1783601643.578][  +1508.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601644.851][  +1510.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x14042 over 1508.9s
[1783601674.900][  +1540.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14319 over 1539.0s
[1783601675.561][  +1540.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601704.901][  +1570.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14599 over 1569.0s
[1783601707.554][  +1572.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (still repeating x16 over 30.0s)
[1783601723.549][  +1588.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x7)
[1783601725.547][  +1590.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601734.901][  +1600.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x14877 over 1599.0s
[1783601739.544][  +1604.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x6)
[1783601741.543][  +1606.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601755.539][  +1620.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x6)
[1783601759.537][  +1624.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x1)
[1783601763.535][  +1628.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783601764.901][  +1630.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x15159 over 1629.0s
[1783601765.536][  +1630.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601767.535][  +1632.7s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601769.533][  +1634.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601771.533][  +1636.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601773.533][  +1638.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601779.530][  +1644.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x2)
[1783601781.530][  +1646.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601783.530][  +1648.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601785.527][  +1650.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50%
[1783601787.529][  +1652.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601794.951][  +1660.1s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x15446 over 1659.0s
[1783601803.522][  +1668.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x7)
[1783601805.522][  +1670.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601823.515][  +1688.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.68V percent=50% (repeated x8)
[1783601825.001][  +1690.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x15735 over 1689.1s
[1783601825.516][  +1690.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783601855.002][  +1720.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x16017 over 1719.1s
[1783601857.511][  +1722.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
[1783601887.450][  +1752.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x16303 over 1751.5s
[1783601889.496][  +1754.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
[1783601917.551][  +1782.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x16583 over 1781.6s
[1783601921.484][  +1786.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
[1783601947.601][  +1812.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x16866 over 1811.7s
[1783601953.473][  +1818.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
[1783601977.651][  +1842.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x17153 over 1841.7s
[1783601985.465][  +1850.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x15)
[1783601987.460][  +1852.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602007.651][  +1872.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x17431 over 1871.7s
[1783602019.448][  +1884.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
